learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
311000.0,9.457374,0.0,311000.0,76.9,62.693798449612416,-437.20930232558084,68.18181818181819,311000.0,0.0,217.0,109.0,109.0,15.0,0.0,0.0,1.0
312000.0,9.505539,0.0,312000.0,79.4,65.88319465790451,-357.7777777777773,70.05813953488374,312000.0,0.0,217.0,109.0,109.0,15.0,0.0,0.0,1.0
313000.0,9.556342,0.0,313000.0,82.6,68.44733697337426,-304.6511627906974,60.0,313000.0,0.0,217.0,109.0,109.0,15.0,0.0,0.0,1.0
314000.0,9.603855,0.0,314000.0,76.3,61.77524164660002,-415.2173913043473,57.220216606498184,314000.0,0.0,217.0,109.0,109.0,15.0,0.0,0.0,1.0
315000.0,9.651839,0.0,315000.0,74.8,58.915499616870726,-447.82608695652124,53.072625698324025,315000.0,0.0,217.0,109.0,109.0,15.0,0.0,0.0,1.0
316000.0,9.699202,0.0,316000.0,75.1,55.05147418528542,-408.163265306122,45.514223194748354,316000.0,0.0,217.0,109.0,109.0,15.0,0.0,0.0,1.0
317000.0,9.747548,0.0,317000.0,77.60000000000001,61.98976778123756,-578.7878787878781,48.74141876430207,317000.0,0.0,217.0,109.0,109.0,15.0,0.0,0.0,1.0
318000.0,9.799871,0.0,318000.0,74.2,52.48951270445163,-681.8181818181811,37.530266343825666,318000.0,0.0,219.0,110.0,110.0,15.0,0.0,0.0,1.0
319000.0,9.85043,0.0,319000.0,76.6,59.51522071990244,-588.2352941176464,49.892933618843685,319000.0,0.0,219.0,110.0,110.0,15.0,0.0,0.0,1.0
320000.0,9.900814,0.0,320000.0,72.7,53.626162318623926,-780.6451612903219,42.52631578947368,320000.0,0.0,219.0,110.0,110.0,15.0,0.0,0.0,1.0
321000.0,9.951864,0.0,321000.0,82.89999999999999,69.91936278303945,-583.9999999999995,64.1509433962264,321000.0,0.0,219.0,110.0,110.0,15.0,0.0,0.0,1.0
322000.0,10.006895,0.0,322000.0,84.2,73.21965812690152,-444.82758620689617,62.91079812206573,322000.0,0.0,219.0,110.0,110.0,15.0,0.0,0.0,1.0
323000.0,10.056991,0.0,323000.0,88.5,80.5445495978643,-310.7142857142853,75.99164926931107,323000.0,0.0,219.0,110.0,110.0,15.0,0.0,0.0,1.0
324000.0,10.107343,0.0,324000.0,86.9,78.18884134463295,-219.51219512195098,71.2719298245614,324000.0,0.0,219.0,110.0,110.0,15.0,0.0,0.0,1.0
325000.0,10.156928,0.0,325000.0,83.6,73.56608076851785,-368.5714285714282,71.62629757785466,325000.0,0.0,219.0,110.0,110.0,15.0,0.0,0.0,1.0
326000.0,10.209557,0.0,326000.0,81.2,67.66698369074503,-347.6190476190471,64.72795497185743,326000.0,0.0,219.0,110.0,110.0,15.0,0.0,0.0,1.0
327000.0,10.261805,0.0,327000.0,75.0,60.08315477197902,-455.5555555555551,50.39682539682539,327000.0,0.0,219.0,110.0,110.0,15.0,0.0,0.0,1.0
328000.0,10.311536,0.0,328000.0,75.7,59.09834575531722,-428.2608695652169,55.24861878453039,328000.0,0.0,219.0,110.0,110.0,15.0,0.0,0.0,1.0
329000.0,10.363838,0.0,329000.0,72.3,54.44146385990996,-403.6363636363633,41.063829787234035,329000.0,0.0,221.0,111.0,111.0,15.0,0.0,0.0,1.0
330000.0,10.419561,0.0,330000.0,77.4,62.00307674201603,-425.58139534883674,62.207357859531776,330000.0,0.0,223.0,112.0,112.0,15.0,0.0,0.0,1.0
331000.0,10.467314,0.0,331000.0,73.9,56.78385802586676,-421.99999999999955,37.410071942446045,331000.0,0.0,223.0,112.0,112.0,15.0,0.0,0.0,1.0
332000.0,10.512529,0.0,332000.0,72.0,57.22898835864715,-495.7446808510634,49.640287769784166,332000.0,0.0,223.0,112.0,112.0,15.0,0.0,0.0,1.0
333000.0,10.567442,0.0,333000.0,74.5,57.42400184329026,-431.24999999999955,46.42857142857142,333000.0,0.0,223.0,112.0,112.0,15.0,0.0,0.0,1.0
334000.0,10.618664,0.0,334000.0,65.7,47.224760972787685,-572.5490196078425,35.526315789473685,334000.0,0.0,223.0,112.0,112.0,15.0,0.0,0.0,1.0
335000.0,10.672783,0.0,335000.0,74.3,57.07100655961702,-526.8292682926824,55.30434782608696,335000.0,0.0,223.0,112.0,112.0,15.0,0.0,0.0,1.0
336000.0,10.724318,0.0,336000.0,75.3,60.43923658938169,-436.9565217391299,55.09090909090909,336000.0,0.0,223.0,112.0,112.0,15.0,0.0,0.0,1.0
337000.0,10.775674,0.0,337000.0,75.2,61.74197429924564,-416.6666666666662,59.14332784184514,337000.0,0.0,223.0,112.0,112.0,15.0,0.0,0.0,1.0
338000.0,10.834576,0.0,338000.0,76.5,60.82928569285494,-335.18518518518476,56.88073394495413,338000.0,0.0,225.0,113.0,113.0,15.0,0.0,0.0,1.0
339000.0,10.885648,0.0,339000.0,74.9,61.61551283815816,-434.0425531914889,54.937163375224415,339000.0,0.0,225.0,113.0,113.0,15.0,0.0,0.0,1.0
340000.0,10.931779,0.0,340000.0,75.8,58.842347482835386,-437.77777777777726,52.64187866927593,340000.0,0.0,225.0,113.0,113.0,15.0,0.0,0.0,1.0
341000.0,10.986617,0.0,341000.0,70.0,53.817165236025076,-538.2978723404251,46.524064171122994,341000.0,0.0,225.0,113.0,113.0,15.0,0.0,0.0,1.0
342000.0,11.044001,0.0,342000.0,81.0,66.39927563912117,-304.2553191489357,62.962962962962976,342000.0,0.0,227.0,114.0,114.0,15.0,0.0,0.0,1.0
343000.0,11.100118,0.0,343000.0,76.0,62.25815734888717,-445.454545454545,56.28415300546449,343000.0,0.0,227.0,114.0,114.0,15.0,0.0,0.0,1.0
344000.0,11.151674,0.0,344000.0,80.9,66.0179837811487,-344.1860465116274,60.373443983402495,344000.0,0.0,227.0,114.0,114.0,15.0,0.0,0.0,1.0
345000.0,11.203643,0.0,345000.0,76.5,62.24347655641227,-399.9999999999995,58.18505338078291,345000.0,0.0,227.0,114.0,114.0,15.0,0.0,0.0,1.0
346000.0,11.255539,0.0,346000.0,78.0,63.482507291049394,-292.8571428571425,55.91182364729459,346000.0,0.0,227.0,114.0,114.0,15.0,0.0,0.0,1.0
347000.0,11.306344,0.0,347000.0,73.2,53.27787114455269,-415.38461538461496,50.64456721915286,347000.0,0.0,227.0,114.0,114.0,15.0,0.0,0.0,1.0
348000.0,11.354363,0.0,348000.0,77.8,64.4873866235823,-362.49999999999955,60.28622540250448,348000.0,0.0,227.0,114.0,114.0,15.0,0.0,0.0,1.0
349000.0,11.413986,0.0,349000.0,77.7,65.72647575955048,-418.6046511627902,60.94570928196148,349000.0,0.0,227.0,114.0,114.0,15.0,0.0,0.0,1.0
350000.0,11.46906,0.0,350000.0,78.5,67.11844395300538,-367.3913043478256,58.4942084942085,350000.0,0.0,227.0,114.0,114.0,15.0,0.0,0.0,1.0
351000.0,11.518119,0.0,351000.0,81.6,72.45640927380724,-397.297297297297,65.0853889943074,351000.0,0.0,227.0,114.0,114.0,15.0,0.0,0.0,1.0
352000.0,11.565026,0.0,352000.0,69.19999999999999,55.172940756966014,-689.7435897435892,46.2478184991274,352000.0,0.0,227.0,114.0,114.0,15.0,0.0,0.0,1.0
353000.0,11.616721,0.0,353000.0,68.10000000000001,51.504500655981445,-624.9999999999992,44.03508771929825,353000.0,0.0,229.0,115.0,115.0,15.0,0.0,0.0,1.0
354000.0,11.665858,0.0,354000.0,77.60000000000001,67.81192970355363,-433.33333333333275,60.42402826855123,354000.0,0.0,231.0,116.0,116.0,15.0,0.0,0.0,1.0
355000.0,11.713992,0.0,355000.0,72.39999999999999,61.31110497446672,-487.23404255319105,57.27554179566563,355000.0,0.0,231.0,116.0,116.0,15.0,0.0,0.0,1.0
356000.0,11.762885,0.0,356000.0,76.3,64.0415479430855,-717.2413793103441,54.85714285714286,356000.0,0.0,231.0,116.0,116.0,15.0,0.0,0.0,1.0
357000.0,11.812192,0.0,357000.0,79.7,70.40635140926994,-515.1515151515146,66.66666666666667,357000.0,0.0,231.0,116.0,116.0,15.0,0.0,0.0,1.0
358000.0,11.861069,0.0,358000.0,77.0,67.11772569034906,-505.2631578947363,59.147424511545296,358000.0,0.0,231.0,116.0,116.0,15.0,0.0,0.0,1.0
359000.0,11.919554,0.0,359000.0,79.4,69.93618005601212,-379.06976744185994,65.31986531986533,359000.0,0.0,235.0,118.0,118.0,15.0,0.0,0.0,1.0
360000.0,11.968438,0.0,360000.0,78.10000000000001,66.77236796188686,-409.3023255813948,56.46123260437377,360000.0,0.0,235.0,118.0,118.0,15.0,0.0,0.0,1.0
361000.0,12.016471,0.0,361000.0,82.5,71.53337508438321,-360.5263157894734,62.446351931330454,361000.0,0.0,235.0,118.0,118.0,15.0,0.0,0.0,1.0
362000.0,12.073657,0.0,362000.0,85.39999999999999,76.28634402017934,-403.4482758620686,70.74148296593185,362000.0,0.0,235.0,118.0,118.0,15.0,0.0,0.0,1.0
363000.0,12.123953,0.0,363000.0,85.1,75.11677580214997,-338.23529411764673,68.56540084388185,363000.0,0.0,235.0,118.0,118.0,15.0,0.0,0.0,1.0
364000.0,12.173636,0.0,364000.0,85.39999999999999,76.68904624669696,-342.4242424242421,70.44534412955466,364000.0,0.0,237.0,119.0,119.0,15.0,0.0,0.0,1.0
365000.0,12.223225,0.0,365000.0,81.39999999999999,67.9721185238246,-353.6585365853656,58.295964125560516,365000.0,0.0,237.0,119.0,119.0,15.0,0.0,0.0,1.0
366000.0,12.271802,0.0,366000.0,83.5,74.55266672630081,-312.4999999999997,68.92655367231639,366000.0,0.0,237.0,119.0,119.0,15.0,0.0,0.0,1.0
367000.0,12.327505,0.0,367000.0,78.60000000000001,66.52855786571071,-365.21739130434736,58.607350096711805,367000.0,0.0,239.0,120.0,120.0,15.0,0.0,0.0,1.0
368000.0,12.386309,0.0,368000.0,78.7,67.95141856350133,-446.15384615384556,59.81132075471699,368000.0,0.0,239.0,120.0,120.0,15.0,0.0,0.0,1.0
369000.0,12.447891,0.0,369000.0,75.3,64.0688597754522,-448.88888888888835,54.4280442804428,369000.0,0.0,243.0,122.0,122.0,15.0,0.0,0.0,1.0
370000.0,12.505199,0.0,370000.0,78.4,65.90268689984389,-331.99999999999955,53.6480686695279,370000.0,0.0,243.0,122.0,122.0,15.0,0.0,0.0,1.0
371000.0,12.56327,0.0,371000.0,73.9,59.649491676354906,-349.9999999999996,45.05263157894737,371000.0,0.0,245.0,123.0,123.0,15.0,0.0,0.0,1.0
372000.0,12.614496,0.0,372000.0,72.2,59.92099534333867,-424.528301886792,46.94656488549618,372000.0,0.0,245.0,123.0,123.0,15.0,0.0,0.0,1.0
373000.0,12.663916,0.0,373000.0,71.7,57.04330429582135,-489.58333333333286,38.74458874458873,373000.0,0.0,245.0,123.0,123.0,15.0,0.0,0.0,1.0
374000.0,12.72095,0.0,374000.0,71.3,58.11185157292186,-462.7450980392153,38.805970149253724,374000.0,0.0,245.0,123.0,123.0,15.0,0.0,0.0,1.0
375000.0,12.776788,0.0,375000.0,69.6,52.0364775210432,-641.4634146341458,36.66666666666665,375000.0,0.0,245.0,123.0,123.0,15.0,0.0,0.0,1.0
376000.0,12.832436,0.0,376000.0,70.3,55.56845450030219,-460.3773584905656,38.88888888888888,376000.0,0.0,245.0,123.0,123.0,15.0,0.0,0.0,1.0
377000.0,12.886946,0.0,377000.0,70.39999999999999,55.35148637315296,-722.2222222222216,41.8467583497053,377000.0,0.0,245.0,123.0,123.0,15.0,0.0,0.0,1.0
378000.0,12.940626,0.0,378000.0,74.0,60.93321533160938,-465.2173913043473,45.83333333333333,378000.0,0.0,245.0,123.0,123.0,15.0,0.0,0.0,1.0
379000.0,12.997989,0.0,379000.0,77.3,66.04571712342904,-632.2580645161283,58.95117540687161,379000.0,0.0,247.0,124.0,124.0,15.0,0.0,0.0,1.0
380000.0,13.05715,0.0,380000.0,77.9,66.68741794327214,-439.02439024390196,56.92007797270956,380000.0,0.0,247.0,124.0,124.0,15.0,0.0,0.0,1.0
381000.0,13.112534,0.0,381000.0,77.60000000000001,66.18306435785564,-646.666666666666,59.34664246823957,381000.0,0.0,247.0,124.0,124.0,15.0,0.0,0.0,1.0
382000.0,13.170085,0.0,382000.0,74.6,61.733329516710036,-586.4864864864859,51.61904761904762,382000.0,0.0,247.0,124.0,124.0,15.0,0.0,0.0,1.0
383000.0,13.227427,0.0,383000.0,79.2,67.29780848150205,-642.8571428571421,58.56573705179283,383000.0,0.0,247.0,124.0,124.0,15.0,0.0,0.0,1.0
384000.0,13.285027,0.0,384000.0,78.9,68.55444328696979,-390.69767441860415,60.188679245283026,384000.0,0.0,247.0,124.0,124.0,15.0,0.0,0.0,1.0
385000.0,13.342656,0.0,385000.0,81.6,70.87778164667151,-441.17647058823496,61.9047619047619,385000.0,0.0,247.0,124.0,124.0,15.0,0.0,0.0,1.0
386000.0,13.404987,0.0,386000.0,75.2,62.32571846981653,-490.47619047618997,54.41176470588235,386000.0,0.0,249.0,125.0,125.0,15.0,0.0,0.0,1.0
387000.0,13.460218,0.0,387000.0,79.0,67.50750035200208,-483.3333333333327,57.14285714285715,387000.0,0.0,249.0,125.0,125.0,15.0,0.0,0.0,1.0
388000.0,13.51523,0.0,388000.0,76.6,65.32398365188837,-532.4324324324318,60.67226890756302,388000.0,0.0,249.0,125.0,125.0,15.0,0.0,0.0,1.0
389000.0,13.569746,0.0,389000.0,74.6,62.20080598596369,-647.0588235294111,57.666666666666664,389000.0,0.0,249.0,125.0,125.0,15.0,0.0,0.0,1.0
390000.0,13.627909,0.0,390000.0,74.2,59.70997427997196,-616.6666666666661,55.6701030927835,390000.0,0.0,249.0,125.0,125.0,15.0,0.0,0.0,1.0
391000.0,13.689252,0.0,391000.0,73.7,58.95486283433059,-526.1904761904757,61.15214180206794,391000.0,0.0,251.0,126.0,126.0,15.0,0.0,0.0,1.0
392000.0,13.749112,0.0,392000.0,65.7,43.085842478868756,-599.9999999999993,36.83241252302027,392000.0,0.0,253.0,127.0,127.0,15.0,0.0,0.0,1.0
393000.0,13.811488,0.0,393000.0,70.6,51.278928136419,-617.0731707317068,54.559505409582684,393000.0,0.0,253.0,127.0,127.0,15.0,0.0,0.0,1.0
394000.0,13.86668,0.0,394000.0,69.69999999999999,49.454003142859996,-621.4285714285709,48.81756756756756,394000.0,0.0,253.0,127.0,127.0,15.0,0.0,0.0,1.0
395000.0,13.925688,0.0,395000.0,68.4,49.48655319257773,-652.3809523809516,49.92076069730587,395000.0,0.0,253.0,127.0,127.0,15.0,0.0,0.0,1.0
396000.0,13.982993,0.0,396000.0,68.0,48.1564767141575,-764.864864864864,42.342342342342356,396000.0,0.0,253.0,127.0,127.0,15.0,0.0,0.0,1.0
397000.0,14.050617,0.0,397000.0,77.2,65.16222485033508,-406.6666666666662,61.42131979695432,397000.0,0.0,255.0,128.0,128.0,15.0,0.0,0.0,1.0
398000.0,14.109054,0.0,398000.0,72.0,57.85328729306717,-566.6666666666662,49.82078853046594,398000.0,0.0,255.0,128.0,128.0,15.0,0.0,0.0,1.0
399000.0,14.166795,0.0,399000.0,79.2,69.559891644922,-342.5531914893612,65.6198347107438,399000.0,0.0,255.0,128.0,128.0,15.0,0.0,0.0,1.0
400000.0,14.223375,0.0,400000.0,69.1,53.713273954504196,-586.6666666666662,36.02484472049688,400000.0,0.0,255.0,128.0,128.0,15.0,0.0,0.0,1.0
401000.0,14.280948,0.0,401000.0,73.1,59.698080190332924,-572.4999999999994,52.88966725043783,401000.0,0.0,255.0,128.0,128.0,15.0,0.0,0.0,1.0
402000.0,14.338737,0.0,402000.0,65.4,47.46591357687286,-578.431372549019,28.06652806652807,402000.0,0.0,255.0,128.0,128.0,15.0,0.0,0.0,1.0
403000.0,14.395668,0.0,403000.0,71.1,57.01259872971486,-407.0175438596487,46.38218923933209,403000.0,0.0,255.0,128.0,128.0,15.0,0.0,0.0,1.0
404000.0,14.450992,0.0,404000.0,70.39999999999999,53.13660205533998,-355.3846153846158,28.67469879518072,404000.0,0.0,255.0,128.0,128.0,15.0,0.0,0.0,1.0
405000.0,14.512306,0.0,405000.0,69.6,55.05092995781589,-507.99999999999955,34.9036402569593,405000.0,0.0,259.0,130.0,130.0,15.0,0.0,0.0,1.0
406000.0,14.565299,0.0,406000.0,68.2,45.62606118948976,-562.4999999999993,1.5479876160990729,406000.0,0.0,259.0,130.0,130.0,15.0,0.0,0.0,1.0
407000.0,14.619213,0.0,407000.0,73.0,57.596240828223934,-451.0204081632649,40.39735099337747,407000.0,0.0,259.0,130.0,130.0,15.0,0.0,0.0,1.0
408000.0,14.671859,0.0,408000.0,69.89999999999999,46.99761753410377,-671.7948717948711,0.3311258278145698,408000.0,0.0,259.0,130.0,130.0,15.0,0.0,0.0,1.0
409000.0,14.723812,0.0,409000.0,70.7,49.11259662962132,-671.0526315789468,19.94535519125682,409000.0,0.0,259.0,130.0,130.0,15.0,0.0,0.0,1.0
410000.0,14.78018,0.0,410000.0,81.2,66.20419139932626,-327.27272727272674,49.46236559139787,410000.0,0.0,261.0,131.0,131.0,15.0,0.0,0.0,1.0
411000.0,14.83378,0.0,411000.0,83.1,64.69568305497235,-293.0232558139532,45.659163987138264,411000.0,0.0,261.0,131.0,131.0,15.0,0.0,0.0,1.0
412000.0,14.891504,0.0,412000.0,79.5,67.37393607201288,-399.9999999999995,57.55693581780539,412000.0,0.0,263.0,132.0,132.0,15.0,0.0,0.0,1.0
413000.0,14.945816,0.0,413000.0,80.5,61.68138167112407,-509.3749999999993,37.699680511182116,413000.0,0.0,263.0,132.0,132.0,15.0,0.0,0.0,1.0
414000.0,14.998243,0.0,414000.0,79.9,66.72069724278494,-509.09090909090844,54.21412300683372,414000.0,0.0,263.0,132.0,132.0,15.0,0.0,0.0,1.0
415000.0,15.059279,0.0,415000.0,74.4,51.17485505035093,-699.9999999999993,23.8095238095238,415000.0,0.0,263.0,132.0,132.0,15.0,0.0,0.0,1.0
416000.0,15.120859,0.0,416000.0,80.4,66.44490630253685,-493.93939393939326,55.75620767494357,416000.0,0.0,265.0,133.0,133.0,15.0,0.0,0.0,1.0
417000.0,15.182374,0.0,417000.0,77.3,55.59302869238098,-587.8787878787872,32.44047619047619,417000.0,0.0,267.0,134.0,134.0,16.0,0.0,0.0,1.0
418000.0,15.245876,0.0,418000.0,78.10000000000001,62.35049795334556,-461.538461538461,57.64023210831722,418000.0,0.0,267.0,134.0,134.0,16.0,0.0,0.0,1.0
419000.0,15.304955,0.0,419000.0,76.1,54.236213898787355,-646.8749999999993,34.87738419618528,419000.0,0.0,267.0,134.0,134.0,16.0,0.0,0.0,1.0
420000.0,15.363536,0.0,420000.0,70.6,49.13706005286977,-634.9999999999994,35.099337748344354,420000.0,0.0,267.0,134.0,134.0,16.0,0.0,0.0,1.0
421000.0,15.417098,0.0,421000.0,73.7,52.523733620236804,-696.9696969696963,46.76113360323886,421000.0,0.0,267.0,134.0,134.0,16.0,0.0,0.0,1.0
422000.0,15.471039,0.0,422000.0,81.2,65.8292407184584,-526.666666666666,62.0967741935484,422000.0,0.0,269.0,135.0,135.0,16.0,0.0,0.0,1.0
423000.0,15.525545,0.0,423000.0,85.8,72.62038354600739,-373.333333333333,71.31313131313131,423000.0,0.0,269.0,135.0,135.0,16.0,0.0,0.0,1.0
424000.0,15.577702,0.0,424000.0,85.2,72.65407029382092,-311.1111111111108,76.54516640253566,424000.0,0.0,269.0,135.0,135.0,16.0,0.0,0.0,1.0
425000.0,15.632892,0.0,425000.0,86.1,73.93841215557454,-215.90909090909065,78.90743550834598,425000.0,0.0,269.0,135.0,135.0,16.0,0.0,0.0,1.0
426000.0,15.685757,0.0,426000.0,84.39999999999999,71.27532052875506,-289.9999999999997,72.34042553191489,426000.0,0.0,269.0,135.0,135.0,16.0,0.0,0.0,1.0
427000.0,15.742297,0.0,427000.0,86.7,75.34772680091343,-343.333333333333,71.70212765957447,427000.0,0.0,271.0,136.0,136.0,17.0,0.0,0.0,1.0
428000.0,15.79501,0.0,428000.0,88.9,78.94664967225056,-246.87499999999966,74.82993197278913,428000.0,0.0,271.0,136.0,136.0,17.0,0.0,0.0,1.0
429000.0,15.847734,0.0,429000.0,88.2,77.24358047190644,-268.74999999999966,72.16981132075472,429000.0,0.0,271.0,136.0,136.0,17.0,0.0,0.0,1.0
430000.0,15.899583,0.0,430000.0,87.0,74.00228779867373,-490.90909090909037,63.687150837988824,430000.0,0.0,271.0,136.0,136.0,17.0,0.0,0.0,1.0
431000.0,15.952395,0.0,431000.0,88.2,74.51805654831959,-489.99999999999943,61.93548387096776,431000.0,0.0,271.0,136.0,136.0,17.0,0.0,0.0,1.0
432000.0,16.004096,0.0,432000.0,88.1,74.97413292731142,-271.87499999999966,65.10263929618768,432000.0,0.0,271.0,136.0,136.0,17.0,0.0,0.0,1.0
433000.0,16.070004,0.0,433000.0,87.0,70.31841491202835,-319.35483870967704,54.385964912280706,433000.0,0.0,271.0,136.0,136.0,17.0,0.0,0.0,1.0
434000.0,16.128972,0.0,434000.0,83.7,63.54315774405953,-409.37499999999966,49.69135802469134,434000.0,0.0,271.0,136.0,136.0,17.0,0.0,0.0,1.0
435000.0,16.18898,0.0,435000.0,80.5,59.55976134037616,-529.0322580645154,44.12607449856735,435000.0,0.0,271.0,136.0,136.0,17.0,0.0,0.0,1.0
436000.0,16.243062,0.0,436000.0,80.30000000000001,57.920458987399634,-579.3103448275854,32.76450511945395,436000.0,0.0,271.0,136.0,136.0,17.0,0.0,0.0,1.0
437000.0,16.296981,0.0,437000.0,84.5,65.02020929198648,-416.66666666666634,46.55172413793103,437000.0,0.0,271.0,136.0,136.0,17.0,0.0,0.0,1.0
438000.0,16.350443,0.0,438000.0,79.4,48.67476243391254,-586.666666666666,8.035714285714294,438000.0,0.0,271.0,136.0,136.0,17.0,0.0,0.0,1.0
439000.0,16.404874,0.0,439000.0,78.9,47.69407728386003,-559.3749999999993,15.936254980079696,439000.0,0.0,271.0,136.0,136.0,17.0,0.0,0.0,1.0
440000.0,16.460402,0.0,440000.0,77.60000000000001,45.064377682403446,-522.2222222222216,18.54545454545456,440000.0,0.0,273.0,137.0,137.0,17.0,0.0,0.0,1.0
441000.0,16.521507,0.0,441000.0,78.5,51.17542329772547,-329.99999999999955,30.420711974110056,441000.0,0.0,275.0,138.0,138.0,17.0,0.0,0.0,1.0
442000.0,16.579529,0.0,442000.0,77.9,47.85743609586682,-636.666666666666,11.952191235059772,442000.0,0.0,275.0,138.0,138.0,17.0,0.0,0.0,1.0
443000.0,16.637076,0.0,443000.0,78.9,53.36995964623049,-603.3333333333326,26.98961937716265,443000.0,0.0,275.0,138.0,138.0,17.0,0.0,0.0,1.0
444000.0,16.694837,0.0,444000.0,82.19999999999999,60.67037131146634,-535.7142857142853,38.408304498269885,444000.0,0.0,275.0,138.0,138.0,17.0,0.0,0.0,1.0
445000.0,16.748774,0.0,445000.0,80.2,58.92670075612211,-518.7499999999993,44.22535211267606,445000.0,0.0,275.0,138.0,138.0,17.0,0.0,0.0,1.0
446000.0,16.802904,0.0,446000.0,84.7,67.86126147699558,-378.12499999999966,57.49999999999999,446000.0,0.0,275.0,138.0,138.0,17.0,0.0,0.0,1.0
447000.0,16.856645,0.0,447000.0,86.1,74.46298786716345,-348.3870967741932,70.2355460385439,447000.0,0.0,275.0,138.0,138.0,17.0,0.0,0.0,1.0
448000.0,16.910096,0.0,448000.0,79.60000000000001,61.89494211393413,-409.99999999999943,50.724637681159436,448000.0,0.0,275.0,138.0,138.0,17.0,0.0,0.0,1.0
449000.0,16.963919,0.0,449000.0,79.5,59.89011849045971,-561.2903225806444,45.33333333333334,449000.0,0.0,275.0,138.0,138.0,17.0,0.0,0.0,1.0
450000.0,17.022277,0.0,450000.0,83.2,66.09998486606466,-546.1538461538457,49.54954954954953,450000.0,0.0,277.0,139.0,139.0,17.0,0.0,0.0,1.0
451000.0,17.086282,0.0,451000.0,81.89999999999999,65.47508006538753,-465.62499999999966,47.83861671469739,451000.0,0.0,277.0,139.0,139.0,17.0,0.0,0.0,1.0
452000.0,17.14323,0.0,452000.0,84.5,70.22746218887697,-416.66666666666634,53.869047619047606,452000.0,0.0,277.0,139.0,139.0,17.0,0.0,0.0,1.0
453000.0,17.203083,0.0,453000.0,83.89999999999999,69.54800539435332,-436.6666666666663,52.78592375366568,453000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
454000.0,17.260627,0.0,454000.0,84.8,71.02361003879405,-360.6060606060603,55.94202898550723,454000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
455000.0,17.315361,0.0,455000.0,84.2,69.81016709499286,-351.4285714285711,55.98885793871865,455000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
456000.0,17.369025,0.0,456000.0,82.8,68.04672608984814,-377.77777777777743,55.440414507772005,456000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
457000.0,17.42331,0.0,457000.0,77.5,59.72029774755906,-492.10526315789417,45.91346153846155,457000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
458000.0,17.477321,0.0,458000.0,73.4,54.54747396732201,-618.9189189189183,38.9908256880734,458000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
459000.0,17.531124,0.0,459000.0,73.5,54.70356474398969,-616.2162162162156,39.90929705215419,459000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
460000.0,17.585589,0.0,460000.0,75.3,57.73797200440073,-782.1428571428563,41.33016627078385,460000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
461000.0,17.639283,0.0,461000.0,77.5,62.188750397018126,-625.8064516129025,46.300715990453476,461000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
462000.0,17.694042,0.0,462000.0,79.4,64.51225016451846,-564.5161290322574,49.87834549878347,462000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
463000.0,17.747394,0.0,463000.0,79.10000000000001,62.930971793839454,-497.14285714285654,48.52216748768474,463000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
464000.0,17.801704,0.0,464000.0,78.10000000000001,61.39663110691195,-544.1176470588229,46.71532846715329,464000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
465000.0,17.858189,0.0,465000.0,75.4,57.40422009897458,-514.9999999999994,41.843971631205676,465000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
466000.0,17.916973,0.0,466000.0,74.7,55.71526843023754,-602.7777777777771,40.74941451990633,466000.0,0.0,281.0,141.0,141.0,17.0,0.0,0.0,1.0
467000.0,17.976155,0.0,467000.0,75.5,56.46742964159369,-599.9999999999994,43.287037037037045,467000.0,0.0,283.0,142.0,142.0,17.0,0.0,0.0,1.0
468000.0,18.030859,0.0,468000.0,74.6,54.361856574048794,-464.44444444444395,41.20370370370371,468000.0,0.0,283.0,142.0,142.0,17.0,0.0,0.0,1.0
469000.0,18.095979,0.0,469000.0,79.2,62.489743289180645,-383.72093023255763,54.68409586056645,469000.0,0.0,285.0,143.0,143.0,17.0,0.0,0.0,1.0
470000.0,18.151862,0.0,470000.0,72.5,53.06734750301222,-511.11111111111063,49.448529411764696,470000.0,0.0,285.0,143.0,143.0,17.0,0.0,0.0,1.0
471000.0,18.206132,0.0,471000.0,72.8,54.046912695891926,-423.07692307692264,45.49098196392785,471000.0,0.0,285.0,143.0,143.0,17.0,0.0,0.0,1.0
